Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic",actSatNumberParticipation,apCourseParticipation,apCoursePassed,freeAndReducedPriceLunch,gsID,idea,percentTeachersInFirstSecondYear,plan504
4.07,1.46,51.22,1.79,0.0,0.0,41.46,0.0,30.1,836.0,34.15,1571.0,6.9,0.0,1.7
1.46,13.08,80.29,2.74,0.14,0.41,1.87,181.0,17.0,112.0,80.61,1572.0,12.8,4.8,1.0
6.56,19.3,67.85,3.06,0.11,1.37,1.75,0.0,34.6,146.0,79.11,1573.0,13.0,5.6,1.4
0.0,15.31,77.55,2.04,0.51,0.51,4.08,0.0,34.6,146.0,76.02,1574.0,11.5,9.5,4.5
15.02,3.19,24.89,7.74,0.0,0.0,49.17,0.0,34.6,146.0,19.73,1575.0,7.8,0.0,1.1
11.74,5.13,39.04,9.11,0.13,0.21,34.63,2487.0,17.5,441.0,32.39,1576.0,8.6,4.3,3.1
15.13,3.56,31.6,8.31,0.0,0.3,41.1,2487.0,17.5,441.0,26.11,1577.0,11.0,0.0,1.6
10.43,6.59,39.8,8.14,0.27,0.27,34.49,2487.0,17.5,441.0,37.69,1578.0,9.7,0.7,1.5
11.42,6.69,57.87,4.33,0.2,0.98,18.5,2487.0,17.5,441.0,60.63,1579.0,9.3,0.0,0.8
5.73,7.89,58.06,5.02,0.0,0.0,23.3,2487.0,17.5,441.0,54.48,1580.0,13.2,0.0,0.0
5.68,9.09,47.73,5.68,0.0,0.0,31.82,0.0,17.5,441.0,60.23,1581.0,3.4,30.7,1.7
4.39,6.68,47.71,6.3,0.0,0.38,34.54,0.0,17.5,441.0,49.05,1582.0,8.0,0.0,0.7
7.12,1.06,24.54,10.29,1.06,0.0,55.94,0.0,17.5,441.0,15.04,1583.0,12.9,0.0,0.5
10.66,8.15,66.46,2.51,0.0,0.0,12.23,0.0,17.5,441.0,77.74,1584.0,13.0,0.0,0.7
19.0,3.05,61.65,3.23,0.18,0.18,12.72,145.0,2.5,441.0,26.7,1585.0,1.4,12.5,0.8
0.21,9.17,88.96,0.42,0.0,0.83,0.42,145.0,2.5,441.0,88.54,1586.0,4.8,0.0,0.0
1.08,47.43,49.59,1.08,0.0,0.27,0.54,145.0,2.5,441.0,78.05,1587.0,6.6,0.0,0.0
0.0,8.88,90.42,0.23,0.23,0.23,0.0,145.0,2.5,441.0,93.93,1588.0,6.1,2.7,0.0
0.21,27.5,71.04,0.83,0.42,0.0,0.0,145.0,2.5,441.0,82.71,1589.0,10.4,0.0,0.4
0.0,27.87,71.55,0.29,0.0,0.0,0.29,145.0,2.5,441.0,91.09,1591.0,0.0,0.0,0.6
0.0,30.82,67.67,0.75,0.32,0.22,0.22,179.0,15.3,19.0,82.97,1592.0,5.9,4.1,0.0
0.0,36.36,61.69,0.65,0.65,0.0,0.65,0.0,15.3,19.0,77.27,1593.0,3.4,17.6,0.0
0.11,16.26,83.01,0.11,0.17,0.17,0.17,86.0,18.9,149.0,81.27,1594.0,7.1,0.0,0.2
0.0,13.92,84.51,0.0,0.29,1.0,0.29,86.0,18.9,149.0,90.96,1595.0,3.5,7.2,0.2
0.0,10.76,87.55,0.73,0.0,0.12,0.85,86.0,18.9,149.0,86.09,1596.0,0.0,0.0,0.9
0.11,12.03,86.29,0.26,0.05,1.11,0.16,28.0,15.8,68.0,80.38,1597.0,5.0,10.4,0.0
0.0,24.55,72.99,1.12,0.0,0.89,0.45,28.0,15.8,68.0,83.71,1598.0,7.2,4.3,0.0
0.0,26.9,71.74,0.54,0.27,0.54,0.0,28.0,15.8,68.0,88.04,1599.0,6.9,2.5,1.7
0.13,15.87,82.62,0.5,0.13,0.13,0.63,28.0,15.8,68.0,77.2,1600.0,6.0,0.0,0.3
0.13,5.08,94.01,0.26,0.26,0.26,0.0,28.0,15.8,68.0,87.11,1601.0,0.0,0.0,0.4
0.0,9.09,87.8,0.96,0.36,0.96,0.84,28.0,15.8,68.0,83.01,1602.0,2.7,0.0,0.0
0.0,11.61,86.96,0.16,0.0,0.79,0.48,28.0,15.8,68.0,88.71,1603.0,5.1,3.7,0.0
0.2,15.48,83.13,0.4,0.0,0.2,0.6,28.0,15.8,68.0,85.12,1604.0,0.0,0.0,0.0
0.31,20.4,76.97,1.08,0.0,0.31,0.93,28.0,15.8,68.0,79.91,1605.0,0.0,0.0,0.0
0.0,30.34,64.72,0.45,0.45,3.37,0.67,28.0,15.8,68.0,88.76,1607.0,3.8,0.0,0.0
0.0,30.34,64.72,0.45,0.45,3.37,0.67,0.0,0.0,68.0,88.76,1608.0,0.0,0.0,3.2
0.16,9.84,89.06,0.63,0.0,0.16,0.16,0.0,0.0,68.0,84.84,1609.0,0.0,0.0,0.3
0.25,34.9,61.88,0.99,0.5,0.5,0.99,0.0,0.0,68.0,86.39,1610.0,14.7,0.0,0.0
0.0,43.0,55.03,1.18,0.39,0.2,0.2,0.0,0.0,68.0,80.47,1611.0,0.0,0.0,1.3
0.49,7.44,90.98,0.37,0.0,0.24,0.49,0.0,0.0,68.0,84.27,1612.0,0.0,0.0,0.3
0.0,13.24,83.97,0.15,0.0,2.5,0.15,0.0,0.0,68.0,89.12,1613.0,4.6,7.6,0.2
0.0,5.74,93.19,0.21,0.21,0.43,0.21,0.0,0.0,68.0,82.98,1614.0,0.0,0.0,0.0
0.0,47.83,49.28,1.81,0.18,0.36,0.54,0.0,0.0,68.0,82.13,1615.0,8.6,0.0,0.5
0.0,18.95,78.95,0.0,0.0,1.75,0.35,0.0,0.0,68.0,91.58,1618.0,5.9,0.0,0.0
0.0,17.05,82.19,0.51,0.0,0.0,0.25,0.0,0.0,68.0,85.24,1619.0,5.9,3.6,0.0
0.0,8.85,90.68,0.0,0.32,0.0,0.16,0.0,0.0,68.0,91.31,1620.0,3.8,23.9,0.0
0.0,32.96,66.67,0.37,0.0,0.0,0.0,0.0,0.0,68.0,90.64,1622.0,7.1,8.2,0.9
2.99,2.99,70.15,1.49,2.99,0.0,19.4,0.0,0.0,68.0,67.16,1623.0,8.0,0.0,0.0
4.85,1.85,76.21,1.85,0.23,0.0,15.01,0.0,0.0,68.0,66.28,1624.0,7.4,0.0,0.0
7.57,3.13,69.84,3.26,0.52,0.39,15.27,0.0,0.0,68.0,62.14,1625.0,7.1,0.0,0.2
7.66,3.65,61.22,2.8,0.73,0.43,23.53,323.0,11.6,91.0,50.15,1626.0,7.9,3.2,0.4
6.38,4.96,67.38,2.6,0.0,0.24,18.44,323.0,11.6,91.0,62.88,1627.0,9.3,0.0,0.0
6.74,2.11,64.75,3.37,0.7,0.14,22.19,323.0,11.6,91.0,59.55,1628.0,9.1,0.0,0.6
10.49,1.79,61.16,3.35,0.45,0.22,22.54,323.0,11.6,91.0,57.14,1629.0,10.8,0.0,0.4
7.3,2.97,58.92,1.62,0.27,1.35,27.57,323.0,11.6,91.0,51.89,1630.0,25.2,0.0,0.5
6.84,4.34,77.46,1.0,0.5,0.17,9.68,323.0,11.6,91.0,69.62,1631.0,9.3,0.0,0.3
5.59,4.55,78.26,0.41,0.83,0.0,10.35,323.0,11.6,91.0,80.54,1632.0,11.5,0.0,0.4
8.81,3.12,78.5,0.46,0.38,0.3,8.43,128.0,32.6,167.0,71.73,1634.0,10.7,1.9,0.5
5.7,3.7,81.97,0.62,0.62,0.0,7.4,128.0,32.6,167.0,75.19,1635.0,10.2,0.0,0.3
2.11,3.52,85.92,0.0,0.0,1.41,7.04,0.0,32.6,167.0,78.87,1636.0,9.8,0.0,0.0
14.61,3.76,73.9,1.25,0.21,0.0,6.26,0.0,32.6,167.0,70.77,1637.0,18.8,0.0,0.0
5.21,2.25,85.07,0.47,0.36,0.24,6.4,0.0,32.6,167.0,79.62,1639.0,13.1,0.0,0.7
6.81,2.13,85.96,0.0,0.85,0.0,4.26,0.0,32.6,167.0,77.45,1640.0,12.6,0.0,0.0
2.56,2.05,91.05,0.0,0.0,0.26,4.09,0.0,32.6,167.0,81.07,1641.0,12.8,0.0,0.0
15.54,2.2,63.74,1.1,0.31,0.0,17.11,0.0,32.6,167.0,44.74,1642.0,11.7,0.0,0.0
5.48,3.6,81.92,0.23,0.45,0.38,7.95,120.0,26.4,145.0,74.19,1643.0,11.3,3.5,0.4
7.63,1.15,82.44,1.91,0.76,0.19,5.92,120.0,26.4,145.0,70.42,1644.0,11.1,0.0,0.9
11.63,2.88,68.1,0.47,0.18,0.29,16.45,194.0,26.7,330.0,59.05,1645.0,7.8,0.0,0.5
11.1,3.21,69.79,0.74,0.12,0.37,14.67,194.0,26.7,330.0,63.38,1646.0,9.3,0.0,0.9
9.68,1.91,78.83,1.69,0.23,0.0,7.66,194.0,26.7,330.0,74.55,1647.0,11.5,0.0,0.4
7.09,3.24,78.14,1.62,0.4,0.2,9.31,194.0,26.7,330.0,77.33,1649.0,10.6,0.0,1.3
12.58,21.42,39.19,2.31,0.48,0.43,23.58,0.0,33.7,736.0,35.83,1650.0,8.5,9.7,1.3
12.08,15.14,39.17,5.43,0.13,0.58,27.48,0.0,33.7,736.0,35.08,1651.0,8.6,8.1,1.4
5.88,17.65,55.88,0.0,0.0,0.0,20.59,0.0,33.7,736.0,47.06,1652.0,0.0,0.0,1.8
16.44,3.14,40.02,19.71,0.0,0.0,20.68,0.0,33.7,736.0,9.55,1653.0,5.7,11.1,0.4
7.28,33.02,35.07,7.09,0.56,0.56,16.42,0.0,33.7,736.0,42.72,1654.0,12.6,7.7,1.4
15.82,8.61,18.98,6.85,0.35,0.0,49.38,0.0,33.7,736.0,13.53,1655.0,6.5,16.7,1.3
9.28,9.47,38.07,7.01,0.19,0.76,35.23,0.0,33.7,736.0,29.17,1656.0,4.2,21.4,0.9
8.08,5.8,64.85,5.62,0.18,0.18,15.29,0.0,33.7,736.0,53.43,1657.0,15.1,11.5,0.5
2.47,1.65,90.12,0.49,0.0,0.16,5.11,0.0,33.7,736.0,75.29,1658.0,20.7,2.8,0.3
1.83,3.29,90.31,0.18,0.37,0.37,3.66,0.0,33.7,736.0,81.54,1659.0,13.6,4.5,0.4
0.39,2.75,90.2,0.0,0.0,0.0,6.67,0.0,33.7,736.0,69.41,1660.0,8.2,5.6,0.5
3.23,3.56,86.71,0.4,0.21,0.42,5.47,402.0,16.7,661.0,64.53,1661.0,10.5,3.3,0.4
3.44,2.08,85.52,0.5,0.0,0.07,8.39,402.0,16.7,661.0,61.15,1662.0,9.8,5.5,0.5
4.13,2.42,81.2,0.85,0.0,0.28,11.11,402.0,16.7,661.0,53.99,1663.0,9.0,3.5,0.0
3.01,4.91,88.27,0.48,0.32,0.16,2.85,402.0,16.7,661.0,88.27,1664.0,10.3,0.0,0.0
4.05,2.43,87.99,0.52,0.07,0.0,4.94,402.0,16.7,661.0,64.41,1665.0,10.9,7.2,0.7
1.65,2.75,92.11,0.0,0.0,0.0,3.49,402.0,16.7,661.0,75.78,1666.0,11.7,0.0,0.0
4.81,4.56,85.2,1.6,0.25,0.12,3.45,402.0,16.7,661.0,72.75,1667.0,10.0,0.0,0.3
1.27,2.53,91.84,0.28,0.0,0.14,3.94,402.0,16.7,661.0,73.28,1668.0,15.0,0.0,0.6
2.5,1.25,91.49,0.68,0.0,0.0,4.09,402.0,16.7,661.0,58.34,1670.0,10.7,0.0,0.5
2.54,1.21,90.58,0.36,0.12,0.36,4.83,402.0,16.7,661.0,67.51,1671.0,13.2,0.0,0.5
4.55,0.72,87.44,0.96,0.0,0.12,6.22,402.0,16.7,661.0,55.26,1672.0,9.9,0.0,0.2
2.69,4.68,88.2,0.26,0.26,0.43,3.47,402.0,16.7,661.0,77.88,1673.0,11.9,0.0,0.3
1.75,2.49,92.25,0.44,0.0,0.0,3.07,402.0,16.7,661.0,70.03,1674.0,12.1,0.0,0.0
2.43,1.77,92.92,0.66,0.44,0.44,1.33,402.0,16.7,661.0,79.2,1675.0,10.6,0.0,0.4
2.27,2.73,88.95,0.11,0.35,0.3,5.3,587.0,18.7,508.0,64.14,1676.0,9.6,5.0,0.3
1.84,2.94,90.03,0.2,0.34,0.27,4.37,587.0,18.7,508.0,72.42,1677.0,10.8,5.4,0.3
2.01,2.14,90.21,1.21,0.0,0.13,4.29,587.0,18.7,508.0,68.23,1678.0,10.7,0.0,0.3
7.51,7.8,74.57,2.31,0.29,0.29,7.23,587.0,18.7,508.0,80.35,1679.0,8.9,5.9,0.0
4.16,0.55,87.81,2.22,0.0,0.0,5.26,587.0,18.7,508.0,79.5,1680.0,9.3,5.3,0.4
8.47,3.92,76.8,2.65,0.21,0.0,7.94,136.0,20.1,64.0,74.26,1681.0,8.8,9.3,0.3
3.29,6.58,88.49,0.55,0.0,0.0,1.1,136.0,20.1,64.0,87.4,1682.0,5.8,5.9,0.0
0.0,5.0,85.0,1.67,0.0,0.0,8.33,0.0,1.7,64.0,85.0,1683.0,5.6,20.0,2.8
6.98,3.68,79.26,2.91,0.19,0.0,6.98,0.0,1.7,64.0,78.88,1684.0,12.7,4.3,0.3
16.8,4.4,58.0,3.4,0.0,1.0,16.4,0.0,1.7,64.0,54.8,1685.0,7.1,0.0,1.3
9.74,5.9,60.51,3.85,0.26,0.26,19.49,0.0,1.7,64.0,54.36,1686.0,10.0,0.0,0.5
1.96,28.1,60.12,1.66,0.3,0.15,7.7,0.0,1.7,64.0,86.1,1687.0,6.6,2.6,0.0
1.22,12.33,71.53,3.3,0.17,0.17,11.28,0.0,1.7,64.0,89.58,1688.0,2.3,1.9,0.2
1.18,20.71,66.19,2.88,0.26,0.13,8.65,0.0,1.7,64.0,87.55,1689.0,2.3,0.6,0.0
3.1,30.39,57.52,1.24,0.16,0.0,7.6,0.0,1.7,64.0,87.6,1690.0,2.5,0.6,0.2
0.64,0.85,97.46,0.0,0.0,0.0,1.06,0.0,1.7,64.0,74.36,1691.0,9.9,0.0,0.7
0.17,0.87,97.39,0.52,0.0,0.17,0.87,0.0,1.7,64.0,72.52,1692.0,10.8,0.0,1.7
3.13,0.0,94.94,0.24,0.24,0.0,1.45,0.0,1.7,64.0,68.92,1693.0,9.8,0.0,0.0
0.76,0.15,97.8,0.04,0.11,0.0,1.14,370.0,30.9,392.0,74.31,1694.0,7.8,0.0,0.7
1.13,0.23,96.83,0.0,0.0,0.0,1.81,370.0,30.9,392.0,79.41,1695.0,8.2,0.0,0.0
1.1,0.0,98.07,0.55,0.14,0.0,0.14,370.0,30.9,392.0,77.21,1697.0,8.7,0.0,0.5
1.75,0.22,97.59,0.22,0.0,0.0,0.22,370.0,30.9,392.0,85.12,1698.0,8.6,0.0,0.8
0.46,0.46,97.72,0.46,0.0,0.0,0.91,370.0,30.9,392.0,77.9,1700.0,14.0,0.0,0.0
0.0,0.0,98.68,0.0,0.29,0.0,1.03,370.0,30.9,392.0,73.13,1701.0,4.2,0.0,0.6
0.26,0.39,98.06,0.0,0.13,0.0,1.16,370.0,30.9,392.0,76.58,1702.0,10.4,0.0,1.2
0.54,0.0,98.92,0.18,0.18,0.18,0.0,370.0,30.9,392.0,84.35,1703.0,8.4,0.0,0.3
0.53,0.53,97.37,0.53,0.0,0.0,1.05,0.0,0.6,392.0,65.79,1704.0,6.3,0.0,1.8
0.0,0.0,98.24,0.0,0.0,0.0,1.76,0.0,0.6,392.0,75.55,1706.0,9.3,0.0,0.0
2.94,2.94,20.59,20.59,2.94,0.0,50.0,0.0,0.6,392.0,17.65,1707.0,0.0,0.0,0.0
7.19,3.93,14.52,15.33,0.27,0.14,58.62,0.0,0.6,392.0,13.84,1708.0,8.7,17.0,1.9
6.71,4.79,17.84,14.25,0.36,0.72,55.33,0.0,0.6,392.0,14.01,1709.0,7.9,6.4,3.2
9.24,5.5,23.59,9.64,0.32,0.64,51.08,559.0,38.6,378.0,11.79,1710.0,6.8,6.4,3.5
18.75,0.24,77.4,0.24,0.0,0.48,2.88,559.0,38.6,378.0,77.4,1711.0,5.9,0.0,0.0
33.33,0.75,60.15,0.0,0.0,0.0,5.76,,,,70.18,1712.0,5.1,6.7,0.0
9.64,0.23,90.01,0.0,0.0,0.0,0.11,,,,92.19,1713.0,9.1,2.0,0.0
16.24,0.0,83.76,0.0,0.0,0.0,0.0,,,,97.65,1714.0,8.2,0.0,0.4
23.87,0.2,74.46,0.0,0.0,0.0,1.48,,,,82.94,1715.0,10.1,0.0,0.4
19.88,0.39,77.36,0.39,0.2,0.0,1.77,,,,91.54,1716.0,13.9,0.0,0.3
11.72,0.0,88.08,0.0,0.0,0.0,0.2,,,,92.73,1717.0,8.0,0.0,0.3
19.61,0.55,79.01,0.28,0.0,0.0,0.55,,,,95.3,1720.0,7.6,0.0,0.0
7.46,0.0,92.54,0.0,0.0,0.0,0.0,,,,97.51,1722.0,7.4,2.5,0.2
22.29,0.84,69.76,0.24,0.0,0.0,6.87,,,,78.43,1723.0,8.7,0.0,0.3
33.01,0.49,64.08,0.0,0.0,0.0,2.43,,,,86.65,1724.0,17.1,9.1,0.5
5.6,0.0,93.9,0.0,0.0,0.0,0.49,,,,95.88,1725.0,12.9,4.8,0.7
10.85,0.2,88.56,0.0,0.0,0.0,0.39,,,,95.86,1726.0,7.6,0.0,0.3
23.32,0.22,75.67,0.0,0.11,0.0,0.67,,,,91.59,1727.0,10.7,0.0,0.0
26.35,0.22,69.93,0.45,0.13,0.04,2.87,571.0,27.1,498.0,86.22,1728.0,6.1,14.1,0.1
14.48,0.22,84.64,0.16,0.05,0.05,0.38,325.0,26.5,316.0,95.19,1729.0,8.2,18.9,0.1
4.63,0.0,94.37,0.36,0.14,0.0,0.5,288.0,24.1,136.0,95.09,1730.0,7.9,14.7,1.1
49.58,0.33,46.87,1.16,0.11,0.06,1.88,653.0,39.3,492.0,85.37,1731.0,10.6,23.2,0.2
2.88,0.14,95.68,0.5,0.07,0.14,0.58,302.0,22.1,155.0,91.5,1732.0,8.1,13.0,0.1
1.89,0.27,96.5,0.27,0.27,0.0,0.81,0.0,22.1,155.0,94.61,1733.0,2.4,40.0,0.5
0.81,0.27,94.35,0.27,0.0,0.81,3.49,0.0,22.1,155.0,69.09,1734.0,11.7,5.9,0.0
1.59,0.71,88.17,0.4,0.08,0.0,9.05,0.0,22.1,155.0,52.58,1735.0,8.8,6.0,1.3
0.42,0.21,97.7,0.0,0.0,0.0,1.67,0.0,22.1,155.0,87.47,1736.0,9.6,3.4,0.0
4.34,1.29,76.36,0.55,0.09,0.18,17.17,0.0,22.1,155.0,41.92,1737.0,12.9,5.8,1.2
3.29,0.63,86.05,0.47,0.31,0.31,8.93,0.0,22.1,155.0,67.08,1738.0,10.4,7.5,0.8
1.98,0.4,91.88,0.2,0.4,0.59,4.55,0.0,22.1,155.0,73.66,1739.0,15.9,3.3,0.0
1.62,0.3,90.84,0.74,0.3,0.0,6.2,0.0,22.1,155.0,69.72,1740.0,8.8,2.9,0.5
2.75,0.0,67.94,3.05,0.0,0.15,26.11,0.0,22.1,155.0,34.35,1741.0,13.4,2.8,0.0
0.84,0.34,92.96,1.17,0.34,0.67,3.69,0.0,22.1,155.0,74.2,1742.0,6.4,0.0,0.4
4.29,2.15,73.7,0.89,0.0,0.18,18.78,0.0,22.1,155.0,18.25,1743.0,7.5,13.0,0.7
2.75,0.65,81.7,1.18,0.26,0.13,13.33,0.0,22.1,155.0,31.63,1744.0,9.6,0.0,1.8
3.01,1.84,83.31,1.67,0.17,0.0,10.02,0.0,22.1,155.0,53.42,1745.0,16.5,10.8,0.3
4.98,1.71,70.87,0.93,0.16,0.0,21.34,0.0,22.1,155.0,43.46,1746.0,9.5,7.7,0.6
52.3,0.57,45.4,0.19,0.0,0.0,1.53,0.0,22.1,155.0,88.51,1747.0,9.0,0.0,0.0
66.75,0.26,31.7,1.03,0.26,0.0,0.0,0.0,22.1,155.0,83.51,1748.0,5.7,0.0,0.0
58.57,0.19,36.35,0.75,0.56,0.0,3.58,0.0,22.1,155.0,89.64,1750.0,5.4,0.0,0.0
65.27,0.56,32.36,0.84,0.0,0.0,0.98,0.0,22.1,155.0,73.78,1751.0,7.6,2.9,0.0
50.62,0.75,40.9,3.49,0.25,0.0,3.99,0.0,22.1,155.0,61.1,1752.0,8.0,0.0,0.0
73.84,0.21,23.21,0.84,0.21,0.0,1.69,0.0,22.1,155.0,74.05,1754.0,6.0,0.0,0.0
51.26,0.19,46.6,0.78,0.0,0.0,1.17,0.0,22.1,155.0,83.3,1755.0,7.4,0.0,0.0
49.89,1.8,46.74,1.35,0.0,0.0,0.22,0.0,22.1,155.0,86.97,1756.0,8.0,0.0,0.0
55.48,0.23,42.24,0.68,0.23,0.46,0.68,0.0,22.1,155.0,81.28,1757.0,5.0,5.4,0.0
53.03,0.67,45.17,0.45,0.0,0.22,0.45,0.0,22.1,155.0,79.55,1758.0,7.9,0.0,0.0
11.01,1.3,37.25,4.93,0.29,0.0,45.22,0.0,22.1,155.0,20.72,1760.0,10.1,0.0,0.0
9.57,1.54,38.96,3.44,0.16,0.28,46.04,430.0,26.7,856.0,21.08,1761.0,10.8,7.9,2.3
8.07,0.42,32.06,5.41,0.21,0.11,53.72,430.0,26.7,856.0,15.5,1762.0,14.7,5.0,2.7
12.05,1.61,46.32,4.28,0.13,0.0,35.61,430.0,26.7,856.0,29.85,1763.0,10.4,0.0,0.5
8.67,2.0,53.44,3.56,0.22,0.11,32.0,430.0,26.7,856.0,41.0,1764.0,11.8,7.5,1.5
11.37,0.66,32.45,4.78,0.49,0.16,50.08,430.0,26.7,856.0,17.46,1765.0,10.5,0.0,1.6
7.52,1.75,64.86,3.85,0.17,0.0,21.85,430.0,26.7,856.0,60.84,1766.0,11.3,0.0,0.0
9.26,0.91,39.02,6.17,0.18,0.18,44.28,430.0,26.7,856.0,21.05,1767.0,12.2,0.0,0.3
0.0,0.0,57.14,1.79,0.0,0.0,41.07,0.0,26.7,856.0,55.36,1768.0,20.0,9.1,2.4
4.45,1.78,11.07,0.64,0.0,0.13,81.93,0.0,26.7,856.0,52.29,1770.0,4.3,8.7,0.0
10.35,1.88,69.41,0.71,0.0,0.24,17.41,0.0,26.7,856.0,83.53,1771.0,6.4,13.6,0.0
11.6,0.18,7.89,0.36,0.0,0.09,79.87,273.0,31.1,284.0,53.31,1772.0,0.9,5.8,0.6
18.36,0.83,25.04,0.67,0.5,0.0,54.59,273.0,31.1,284.0,71.62,1773.0,11.1,11.1,0.3
30.04,0.67,13.56,1.16,0.22,0.15,54.19,855.0,44.1,1580.0,16.22,1774.0,5.8,8.9,1.8
5.29,1.76,50.66,0.88,0.0,0.44,40.97,2.0,0.4,1580.0,62.11,1775.0,13.6,5.5,0.0
20.79,0.0,13.13,12.91,0.22,0.22,52.74,2.0,0.4,1580.0,14.44,1776.0,12.2,0.0,0.0
10.86,2.26,57.24,1.47,0.57,0.11,27.49,2.0,0.4,1580.0,62.67,1777.0,8.2,8.5,0.0
4.88,2.9,29.57,6.25,0.0,0.15,56.25,2.0,0.4,1580.0,19.51,1778.0,6.5,16.7,0.0
16.98,0.29,20.72,3.74,0.0,0.0,58.27,2.0,0.4,1580.0,19.71,1779.0,6.5,11.1,0.6
15.13,1.48,35.8,0.9,0.33,0.12,46.24,374.0,19.8,414.0,68.6,1780.0,9.8,5.3,0.4
16.06,1.92,14.66,2.79,0.17,0.17,64.22,374.0,19.8,414.0,32.11,1781.0,12.8,4.2,0.0
14.33,1.89,26.34,1.04,0.18,0.0,56.22,263.0,30.4,330.0,65.43,1782.0,7.9,8.3,0.7
4.62,0.92,10.62,0.46,0.15,0.0,83.23,263.0,30.4,330.0,75.23,1783.0,7.0,14.0,0.0
27.37,1.56,8.9,3.81,0.0,0.0,58.36,263.0,30.4,330.0,36.75,1784.0,4.7,10.5,0.4
30.24,0.79,15.22,1.98,0.0,0.4,51.38,263.0,30.4,330.0,29.25,1785.0,10.3,5.0,0.8
23.52,0.0,19.57,5.14,0.0,0.0,51.78,263.0,30.4,330.0,23.52,1786.0,11.7,0.0,0.8
7.56,0.45,45.99,0.3,0.0,0.15,45.54,263.0,30.4,330.0,90.17,1787.0,6.1,11.5,0.0
11.43,1.36,23.64,0.58,0.0,0.0,62.98,263.0,30.4,330.0,83.14,1788.0,10.9,13.0,0.4
50.13,0.13,7.72,6.68,0.13,0.0,35.21,263.0,30.4,330.0,10.99,1789.0,6.2,12.0,0.3
25.27,0.55,14.0,5.27,0.36,0.18,54.36,263.0,30.4,330.0,12.36,1790.0,7.5,0.0,2.0
10.72,1.58,35.33,1.81,0.11,0.11,50.34,263.0,30.4,330.0,75.06,1791.0,6.0,0.0,0.2
10.65,1.17,48.96,0.65,0.26,0.0,38.31,263.0,30.4,330.0,82.6,1792.0,13.8,0.0,0.5
30.1,0.78,13.45,2.5,0.39,0.08,52.7,263.0,30.4,330.0,18.61,1793.0,8.3,2.0,1.4
14.59,1.21,19.9,1.53,0.0,0.0,62.77,263.0,30.4,330.0,61.56,1794.0,5.8,11.6,0.6
31.94,0.74,12.53,4.67,0.49,0.0,49.63,263.0,30.4,330.0,11.79,1795.0,9.2,0.0,0.5
17.44,1.72,14.13,11.06,0.0,0.12,55.53,263.0,30.4,330.0,24.57,1796.0,5.7,6.2,0.6
7.13,1.11,16.39,0.33,0.22,0.11,74.69,263.0,30.4,330.0,63.55,1797.0,7.6,14.7,0.5
11.87,1.87,18.74,1.27,0.25,0.08,65.9,263.0,30.4,330.0,60.05,1798.0,7.7,3.7,0.5
0.0,0.97,39.81,5.83,0.0,2.91,50.49,263.0,30.4,330.0,62.14,1799.0,7.1,0.0,0.0
5.17,0.42,91.05,1.12,0.0,0.56,1.68,263.0,30.4,330.0,89.23,1801.0,5.9,0.0,0.0
10.13,0.65,83.01,0.98,0.65,0.0,4.58,263.0,30.4,330.0,81.37,1802.0,12.6,0.0,0.0
3.13,0.26,94.53,0.78,0.0,0.26,1.04,263.0,30.4,330.0,92.45,1803.0,4.8,10.9,0.0
2.47,0.25,96.05,0.25,0.25,0.0,0.74,263.0,30.4,330.0,94.57,1805.0,9.7,4.2,0.0
3.18,1.43,92.1,0.55,0.11,0.11,2.52,263.0,30.4,330.0,84.19,1806.0,5.7,2.6,0.2
57.5,0.83,32.5,1.5,0.17,0.67,6.83,263.0,30.4,330.0,33.33,1809.0,5.7,2.6,0.2
8.31,0.0,88.72,0.0,0.0,0.0,2.97,263.0,30.4,330.0,87.83,1810.0,6.5,12.0,0.0
2.72,0.93,94.64,0.31,0.08,0.23,1.09,166.0,22.1,93.0,86.49,1811.0,10.3,3.0,0.1
3.93,0.29,93.45,0.15,0.29,0.15,1.75,166.0,22.1,93.0,92.72,1812.0,6.3,3.1,0.0
14.63,0.49,72.93,1.71,0.0,1.22,9.02,166.0,22.1,93.0,59.51,1813.0,8.9,0.0,0.0
7.36,1.14,85.93,0.35,0.05,0.4,4.79,268.0,25.4,388.0,67.11,1814.0,8.4,6.3,0.2
23.09,0.92,70.67,1.15,0.0,0.23,3.93,268.0,25.4,388.0,39.26,1815.0,10.0,0.0,0.7
4.56,0.33,92.83,0.33,0.0,0.0,1.95,268.0,25.4,388.0,79.15,1816.0,4.6,0.0,0.0
47.4,0.74,42.12,1.3,0.09,0.19,8.16,268.0,25.4,388.0,41.84,1817.0,4.6,2.2,0.4
2.98,1.63,92.68,0.0,0.54,0.54,1.63,268.0,25.4,388.0,91.87,1818.0,10.6,0.0,0.0
15.19,1.37,76.96,0.51,0.34,0.34,5.29,268.0,25.4,388.0,59.39,1819.0,10.6,3.8,0.3
3.81,0.22,91.48,0.9,0.22,0.0,3.36,268.0,25.4,388.0,75.78,1820.0,10.4,0.0,0.0
3.23,0.27,92.74,0.0,0.0,0.54,3.23,268.0,25.4,388.0,91.4,1821.0,12.6,5.1,0.0
